ts,open,high,low,close,volume
2022-03-17T21:00:00+00:00,14059.0,14073.1,14018.7,14030.0,6386.0
2022-03-17T22:30:00+00:00,14030.1,14050.6,13981.9,13987.4,6819.0
2022-03-18T00:00:00+00:00,13987.4,14000.0,13968.5,13991.0,6493.0
2022-03-18T01:30:00+00:00,13991.2,13998.4,13974.2,13994.0,4511.0
2022-03-18T03:00:00+00:00,13994.1,13996.1,13981.2,13989.7,3888.0
2022-03-18T04:30:00+00:00,13989.5,14062.4,13985.5,14024.6,6156.0
2022-03-18T06:00:00+00:00,14023.7,14053.7,13995.0,14038.6,8772.0
2022-03-18T07:30:00+00:00,14038.6,14043.5,13999.4,14026.9,9280.0
2022-03-18T09:00:00+00:00,14026.7,14041.5,13978.5,13996.1,7931.0
2022-03-18T10:30:00+00:00,13996.1,14028.9,13979.6,14005.9,7287.0
2022-03-18T12:00:00+00:00,14005.7,14246.6,13992.4,14210.9,18890.0
2022-03-18T13:30:00+00:00,14210.9,14277.8,14140.6,14245.5,18593.0
2022-03-18T15:00:00+00:00,14247.0,14320.5,14229.3,14318.5,11229.0
2022-03-18T16:30:00+00:00,14318.5,14342.7,14289.5,14340.1,10092.0
2022-03-18T18:00:00+00:00,14340.1,14442.8,14329.6,14435.8,10603.0
2022-03-18T19:30:00+00:00,14435.8,14441.1,14430.5,14438.8,1143.0
2022-03-20T21:00:00+00:00,14412.6,14437.4,14405.1,14414.4,5886.0
2022-03-20T22:30:00+00:00,14415.6,14417.6,14374.9,14394.3,3993.0
2022-03-21T00:00:00+00:00,14394.6,14397.4,14344.2,14373.6,5004.0
2022-03-21T01:30:00+00:00,14372.1,14381.6,14362.2,14374.3,3377.0
2022-03-21T03:00:00+00:00,14374.0,14376.3,14334.7,14346.6,3727.0
2022-03-21T04:30:00+00:00,14345.5,14360.6,14310.2,14349.5,5493.0
2022-03-21T06:00:00+00:00,14351.0,14374.7,14315.2,14353.2,8799.0
2022-03-21T07:30:00+00:00,14353.0,14386.5,14326.5,14370.2,6263.0
2022-03-21T09:00:00+00:00,14369.5,14425.0,14351.0,14418.5,6615.0
2022-03-21T10:30:00+00:00,14417.9,14430.2,14363.9,14370.1,6833.0
2022-03-21T12:00:00+00:00,14369.7,14469.6,14233.9,14238.0,18588.0
2022-03-21T13:30:00+00:00,14238.0,14459.6,14234.9,14446.1,18382.0
2022-03-21T15:00:00+00:00,14446.3,14454.6,14189.5,14219.3,22509.0
2022-03-21T16:30:00+00:00,14218.9,14345.6,14214.6,14256.0,18597.0
2022-03-21T18:00:00+00:00,14255.8,14400.2,14247.1,14391.7,14886.0
2022-03-21T19:30:00+00:00,14391.6,14402.1,14391.0,14395.5,847.0
2022-03-21T21:00:00+00:00,14388.7,14391.2,14358.3,14364.0,3254.0
2022-03-21T22:30:00+00:00,14364.0,14365.2,14313.4,14313.6,4201.0
2022-03-22T00:00:00+00:00,14313.7,14326.8,14295.7,14310.7,4954.0
2022-03-22T01:30:00+00:00,14310.4,14349.2,14308.4,14326.6,4916.0
2022-03-22T03:00:00+00:00,14326.2,14337.6,14303.4,14318.7,3567.0
2022-03-22T04:30:00+00:00,14318.6,14354.4,14316.2,14331.1,5161.0
2022-03-22T06:00:00+00:00,14330.6,14422.9,14326.4,14422.4,7673.0
2022-03-22T07:30:00+00:00,14422.4,14449.8,14411.1,14420.6,6135.0
2022-03-22T09:00:00+00:00,14420.0,14435.4,14388.2,14402.9,5582.0
2022-03-22T10:30:00+00:00,14402.9,14412.3,14364.6,14398.1,6133.0
2022-03-22T12:00:00+00:00,14398.2,14592.6,14377.7,14588.3,16709.0
2022-03-22T13:30:00+00:00,14588.5,14685.9,14588.5,14626.6,13879.0
2022-03-22T15:00:00+00:00,14626.4,14644.8,14574.4,14608.7,13973.0
2022-03-22T16:30:00+00:00,14608.7,14658.9,14590.4,14643.2,13595.0
2022-03-22T18:00:00+00:00,14643.4,14689.5,14628.0,14655.3,11152.0
2022-03-22T19:30:00+00:00,14655.3,14661.4,14651.7,14653.2,826.0
2022-03-22T21:00:00+00:00,14641.9,14671.4,14630.1,14653.6,3849.0
2022-03-22T22:30:00+00:00,14653.6,14676.6,14632.6,14637.4,4553.0
2022-03-23T00:00:00+00:00,14637.4,14658.0,14625.7,14649.3,4777.0
2022-03-23T01:30:00+00:00,14649.2,14672.9,14643.4,14651.8,3809.0
2022-03-23T03:00:00+00:00,14651.7,14668.3,14646.3,14661.2,2839.0
2022-03-23T04:30:00+00:00,14661.8,14676.1,14656.5,14660.9,2874.0
2022-03-23T06:00:00+00:00,14661.1,14663.0,14614.9,14618.1,5445.0
2022-03-23T07:30:00+00:00,14618.1,14642.3,14583.5,14592.3,5703.0
2022-03-23T09:00:00+00:00,14592.3,14600.9,14548.6,14550.3,6434.0
2022-03-23T10:30:00+00:00,14550.3,14564.9,14520.6,14529.1,6999.0
