ts,open,high,low,close,volume
2022-04-11T00:30:00+00:00,24.768,24.799,24.753,24.797,292.0
2022-04-11T01:00:00+00:00,24.793,24.883,24.757,24.841,887.0
2022-04-11T01:30:00+00:00,24.84,24.843,24.733,24.769,863.0
2022-04-11T02:00:00+00:00,24.767,24.77,24.69,24.701,728.0
2022-04-11T02:30:00+00:00,24.701,24.748,24.688,24.745,1040.0
2022-04-11T03:00:00+00:00,24.744,24.775,24.721,24.76,672.0
2022-04-11T03:30:00+00:00,24.761,24.761,24.718,24.73,281.0
2022-04-11T04:00:00+00:00,24.73,24.748,24.703,24.721,355.0
2022-04-11T04:30:00+00:00,24.721,24.733,24.7,24.716,204.0
2022-04-11T05:00:00+00:00,24.717,24.717,24.675,24.68,257.0
2022-04-11T05:30:00+00:00,24.68,24.799,24.671,24.797,562.0
2022-04-11T06:00:00+00:00,24.8,24.8,24.72,24.738,621.0
2022-04-11T06:30:00+00:00,24.742,24.745,24.717,24.739,739.0
2022-04-11T07:00:00+00:00,24.737,24.792,24.719,24.782,933.0
2022-04-11T07:30:00+00:00,24.783,24.843,24.772,24.824,731.0
2022-04-11T08:00:00+00:00,24.822,24.988,24.815,24.974,934.0
2022-04-11T08:30:00+00:00,24.976,25.002,24.953,24.965,1093.0
2022-04-11T09:00:00+00:00,24.965,24.989,24.945,24.97,862.0
2022-04-11T09:30:00+00:00,24.968,25.028,24.968,25.017,694.0
2022-04-11T10:00:00+00:00,25.019,25.062,24.997,24.997,791.0
2022-04-11T10:30:00+00:00,24.997,25.049,24.946,25.049,590.0
2022-04-11T11:00:00+00:00,25.05,25.082,25.023,25.07,676.0
2022-04-11T11:30:00+00:00,25.073,25.227,25.073,25.206,1249.0
2022-04-11T12:00:00+00:00,25.207,25.298,25.177,25.267,1319.0
2022-04-11T12:30:00+00:00,25.269,25.336,25.233,25.274,1550.0
2022-04-11T13:00:00+00:00,25.276,25.374,25.225,25.339,1667.0
2022-04-11T13:30:00+00:00,25.339,25.345,24.943,25.0,2610.0
2022-04-11T14:00:00+00:00,24.999,25.033,24.884,24.983,2416.0
2022-04-11T14:30:00+00:00,24.984,24.996,24.912,24.992,1532.0
2022-04-11T15:00:00+00:00,24.992,25.011,24.944,24.983,1148.0
2022-04-11T15:30:00+00:00,24.982,24.994,24.931,24.931,639.0
2022-04-11T16:00:00+00:00,24.929,24.962,24.91,24.915,702.0
2022-04-11T16:30:00+00:00,24.915,24.947,24.814,24.818,928.0
2022-04-11T17:00:00+00:00,24.819,24.855,24.81,24.841,967.0
2022-04-11T17:30:00+00:00,24.841,24.88,24.802,24.861,659.0
2022-04-11T18:00:00+00:00,24.861,24.89,24.849,24.857,523.0
2022-04-11T18:30:00+00:00,24.857,24.911,24.846,24.886,391.0
2022-04-11T19:00:00+00:00,24.886,25.017,24.881,25.006,632.0
2022-04-11T19:30:00+00:00,25.005,25.066,24.987,25.061,757.0
2022-04-11T20:00:00+00:00,25.06,25.108,25.047,25.09,349.0
2022-04-11T20:30:00+00:00,25.086,25.126,25.074,25.091,334.0
2022-04-11T22:00:00+00:00,25.073,25.084,25.037,25.072,285.0
2022-04-11T22:30:00+00:00,25.073,25.082,25.043,25.043,98.0
2022-04-11T23:00:00+00:00,25.045,25.091,25.043,25.09,143.0
2022-04-11T23:30:00+00:00,25.09,25.126,25.079,25.092,225.0
2022-04-12T00:00:00+00:00,25.093,25.105,25.04,25.056,652.0
2022-04-12T00:30:00+00:00,25.056,25.063,24.989,25.013,573.0
2022-04-12T01:00:00+00:00,25.01,25.03,24.977,25.011,858.0
2022-04-12T01:30:00+00:00,25.011,25.079,25.009,25.073,618.0
2022-04-12T02:00:00+00:00,25.073,25.158,25.068,25.131,626.0
2022-04-12T02:30:00+00:00,25.131,25.193,25.131,25.193,409.0
2022-04-12T03:00:00+00:00,25.193,25.202,25.176,25.197,343.0
2022-04-12T03:30:00+00:00,25.197,25.206,25.191,25.198,371.0
2022-04-12T04:00:00+00:00,25.197,25.214,25.186,25.208,355.0
2022-04-12T04:30:00+00:00,25.208,25.215,25.18,25.198,342.0
2022-04-12T05:00:00+00:00,25.197,25.26,25.178,25.246,539.0
2022-04-12T05:30:00+00:00,25.247,25.258,25.138,25.148,586.0
2022-04-12T06:00:00+00:00,25.148,25.199,25.148,25.188,590.0
2022-04-12T06:30:00+00:00,25.186,25.213,25.174,25.202,740.0
2022-04-12T07:00:00+00:00,25.202,25.228,25.146,25.155,757.0
2022-04-12T07:30:00+00:00,25.155,25.181,25.049,25.059,824.0
2022-04-12T08:00:00+00:00,25.061,25.106,24.998,25.027,799.0
2022-04-12T08:30:00+00:00,25.029,25.053,24.951999999999998,24.956,652.0
2022-04-12T09:00:00+00:00,24.956,24.964,24.868,24.932,793.0
2022-04-12T09:30:00+00:00,24.932,24.985,24.92,24.973,530.0
2022-04-12T10:00:00+00:00,24.974,25.038,24.971,25.038,505.0
2022-04-12T10:30:00+00:00,25.038,25.046,24.992,24.992,476.0
2022-04-12T11:00:00+00:00,24.992,25.045,24.963,24.988,782.0
2022-04-12T11:30:00+00:00,24.989,25.001,24.911,24.986,827.0
2022-04-12T12:00:00+00:00,24.988,25.071,24.974,25.002,1243.0
2022-04-12T12:30:00+00:00,25.0,25.36,24.993,25.302,2463.0
2022-04-12T13:00:00+00:00,25.304,25.377,25.223,25.322,1924.0
2022-04-12T13:30:00+00:00,25.321,25.335,25.154,25.172,1711.0
2022-04-12T14:00:00+00:00,25.175,25.306,25.162,25.282,1103.0
2022-04-12T14:30:00+00:00,25.283,25.555,25.282,25.498,1528.0
2022-04-12T15:00:00+00:00,25.504,25.599,25.469,25.584,1464.0
2022-04-12T15:30:00+00:00,25.586,25.61,25.511,25.515,856.0
2022-04-12T16:00:00+00:00,25.515,25.583,25.49,25.56,554.0
2022-04-12T16:30:00+00:00,25.56,25.589,25.528,25.576999999999998,515.0
2022-04-12T17:00:00+00:00,25.576999999999998,25.593,25.497,25.512,637.0
2022-04-12T17:30:00+00:00,25.508,25.516,25.447,25.447,484.0
2022-04-12T18:00:00+00:00,25.448,25.455,25.405,25.412,456.0
2022-04-12T18:30:00+00:00,25.412,25.412,25.345,25.355,550.0
2022-04-12T19:00:00+00:00,25.356,25.405,25.352,25.367,342.0
2022-04-12T19:30:00+00:00,25.366,25.429,25.343,25.426,321.0
2022-04-12T20:00:00+00:00,25.421,25.421,25.373,25.373,198.0
2022-04-12T20:30:00+00:00,25.373,25.38,25.355,25.366,234.0
2022-04-12T22:00:00+00:00,25.352,25.422,25.352,25.414,292.0
2022-04-12T22:30:00+00:00,25.413,25.417,25.383,25.414,243.0
2022-04-12T23:00:00+00:00,25.414,25.424,25.374,25.374,237.0
2022-04-12T23:30:00+00:00,25.374,25.406,25.371,25.396,147.0
2022-04-13T00:00:00+00:00,25.396,25.428,25.357,25.381,542.0
2022-04-13T00:30:00+00:00,25.381,25.381,25.347,25.373,555.0
2022-04-13T01:00:00+00:00,25.377,25.423,25.368,25.39,1024.0
2022-04-13T01:30:00+00:00,25.389,25.508,25.376,25.506,973.0
2022-04-13T02:00:00+00:00,25.507,25.531,25.482,25.515,700.0
2022-04-13T02:30:00+00:00,25.52,25.541,25.502,25.522,663.0
2022-04-13T03:00:00+00:00,25.522,25.548000000000002,25.486,25.488,633.0
2022-04-13T03:30:00+00:00,25.488,25.521,25.486,25.504,357.0
2022-04-13T04:00:00+00:00,25.504,25.507,25.477,25.496,354.0
2022-04-13T04:30:00+00:00,25.495,25.5,25.456,25.465,340.0
2022-04-13T05:00:00+00:00,25.465,25.489,25.456,25.487,247.0
2022-04-13T05:30:00+00:00,25.489,25.596,25.481,25.55,635.0
2022-04-13T06:00:00+00:00,25.55,25.55,25.46,25.463,549.0
2022-04-13T06:30:00+00:00,25.461,25.482,25.444,25.456,704.0
2022-04-13T07:00:00+00:00,25.457,25.467,25.4,25.43,404.0
2022-04-13T07:30:00+00:00,25.433,25.583,25.415,25.569,866.0
2022-04-13T08:00:00+00:00,25.57,25.683,25.538,25.678,705.0
2022-04-13T08:30:00+00:00,25.679,25.691,25.627,25.627,589.0
2022-04-13T09:00:00+00:00,25.629,25.68,25.626,25.646,387.0
2022-04-13T09:30:00+00:00,25.646,25.694,25.64,25.673000000000002,550.0
2022-04-13T10:00:00+00:00,25.674,25.716,25.666,25.695,635.0
2022-04-13T10:30:00+00:00,25.695,25.706,25.65,25.681,417.0
2022-04-13T11:00:00+00:00,25.683,25.694,25.621,25.688,614.0
2022-04-13T11:30:00+00:00,25.688,25.707,25.641,25.677,532.0
2022-04-13T12:00:00+00:00,25.676,25.751,25.542,25.592,997.0
2022-04-13T12:30:00+00:00,25.596,25.69,25.536,25.684,1208.0
2022-04-13T13:00:00+00:00,25.68,25.688,25.527,25.622,1642.0
2022-04-13T13:30:00+00:00,25.622,25.724,25.546,25.652,2083.0
2022-04-13T14:00:00+00:00,25.65,25.764,25.607,25.716,1172.0
2022-04-13T14:30:00+00:00,25.718,25.801,25.657,25.747,1021.0
2022-04-13T15:00:00+00:00,25.748,25.769,25.674,25.727,900.0
2022-04-13T15:30:00+00:00,25.727,25.792,25.703,25.775,687.0
2022-04-13T16:00:00+00:00,25.775,25.79,25.713,25.742,684.0
2022-04-13T16:30:00+00:00,25.743,25.763,25.707,25.73,436.0
2022-04-13T17:00:00+00:00,25.728,25.829,25.704,25.779,646.0
2022-04-13T17:30:00+00:00,25.778,25.809,25.75,25.75,604.0
2022-04-13T18:00:00+00:00,25.75,25.788,25.726,25.753,481.0
2022-04-13T18:30:00+00:00,25.752,25.777,25.68,25.68,499.0
2022-04-13T19:00:00+00:00,25.68,25.725,25.67,25.687,497.0
2022-04-13T19:30:00+00:00,25.688,25.735,25.682,25.729,496.0
2022-04-13T20:00:00+00:00,25.73,25.74,25.705,25.722,285.0
2022-04-13T20:30:00+00:00,25.722,25.741,25.694,25.734,281.0
2022-04-13T22:00:00+00:00,25.729,25.744,25.714,25.717,250.0
2022-04-13T22:30:00+00:00,25.716,25.72,25.701999999999998,25.701999999999998,149.0
2022-04-13T23:00:00+00:00,25.701999999999998,25.721,25.691,25.711,157.0
2022-04-13T23:30:00+00:00,25.711,25.714,25.662,25.662,189.0
2022-04-14T00:00:00+00:00,25.662,25.676,25.621,25.626,458.0
2022-04-14T00:30:00+00:00,25.626,25.685,25.616,25.672,380.0
2022-04-14T01:00:00+00:00,25.673000000000002,25.753,25.665,25.717,520.0
2022-04-14T01:30:00+00:00,25.717,25.824,25.716,25.808,667.0
2022-04-14T02:00:00+00:00,25.808,25.853,25.802,25.852,683.0
2022-04-14T02:30:00+00:00,25.853,25.867,25.807,25.81,692.0
2022-04-14T03:00:00+00:00,25.81,25.82,25.769,25.806,701.0
2022-04-14T03:30:00+00:00,25.805,25.809,25.742,25.742,531.0
2022-04-14T04:00:00+00:00,25.742,25.754,25.725,25.748,444.0
2022-04-14T04:30:00+00:00,25.748,25.79,25.723,25.785,395.0
2022-04-14T05:00:00+00:00,25.784,25.784,25.729,25.746,341.0
2022-04-14T05:30:00+00:00,25.747,25.789,25.717,25.724,719.0
2022-04-14T06:00:00+00:00,25.721,25.787,25.701999999999998,25.766,801.0
2022-04-14T06:30:00+00:00,25.765,25.766,25.71,25.742,765.0
2022-04-14T07:00:00+00:00,25.742,25.766,25.654,25.666,727.0
2022-04-14T07:30:00+00:00,25.666,25.736,25.657,25.717,868.0
2022-04-14T08:00:00+00:00,25.717,25.718,25.679,25.694,559.0
2022-04-14T08:30:00+00:00,25.693,25.712,25.644,25.646,511.0
2022-04-14T09:00:00+00:00,25.646,25.652,25.524,25.57,823.0
2022-04-14T09:30:00+00:00,25.571,25.599,25.521,25.535,832.0
2022-04-14T10:00:00+00:00,25.534,25.566,25.517,25.529,797.0
2022-04-14T10:30:00+00:00,25.529,25.612,25.504,25.597,763.0
2022-04-14T11:00:00+00:00,25.599,25.665,25.588,25.657,838.0
2022-04-14T11:30:00+00:00,25.657,25.716,25.57,25.579,1241.0
2022-04-14T12:00:00+00:00,25.58,25.641,25.518,25.534,1446.0
2022-04-14T12:30:00+00:00,25.534,25.565,25.444,25.489,1981.0
2022-04-14T13:00:00+00:00,25.489,25.594,25.471,25.54,1819.0
2022-04-14T13:30:00+00:00,25.541,25.572,25.297,25.305,2517.0
2022-04-14T14:00:00+00:00,25.306,25.492,25.291,25.49,2060.0
2022-04-14T14:30:00+00:00,25.49,25.53,25.472,25.527,1425.0
2022-04-14T15:00:00+00:00,25.527,25.528,25.339,25.372,1365.0
2022-04-14T15:30:00+00:00,25.372,25.391,25.333,25.381,1106.0
2022-04-14T16:00:00+00:00,25.381,25.442,25.373,25.432,675.0
2022-04-14T16:30:00+00:00,25.432,25.478,25.421,25.472,660.0
2022-04-14T17:00:00+00:00,25.471,25.556,25.471,25.528,997.0
2022-04-14T17:30:00+00:00,25.53,25.573,25.517,25.57,571.0
2022-04-14T18:00:00+00:00,25.57,25.625,25.57,25.588,564.0
2022-04-14T18:30:00+00:00,25.588,25.61,25.539,25.539,399.0
2022-04-14T19:00:00+00:00,25.539,25.59,25.534,25.58,424.0
2022-04-14T19:30:00+00:00,25.583,25.605,25.568,25.594,456.0
2022-04-14T20:00:00+00:00,25.595,25.614,25.579,25.599,273.0
2022-04-14T20:30:00+00:00,25.599,25.651,25.599,25.635,360.0
2022-04-17T22:00:00+00:00,25.622,25.68,25.595,25.668,648.0
2022-04-17T22:30:00+00:00,25.67,25.762,25.668,25.741,290.0
2022-04-17T23:00:00+00:00,25.741,25.778,25.725,25.768,425.0
2022-04-17T23:30:00+00:00,25.772,25.859,25.772,25.858,684.0
2022-04-18T00:00:00+00:00,25.862,25.899,25.785,25.842,1027.0
2022-04-18T00:30:00+00:00,25.841,25.872,25.798000000000002,25.855,725.0
2022-04-18T01:00:00+00:00,25.852,25.955,25.8,25.9,1855.0
2022-04-18T01:30:00+00:00,25.901,25.908,25.845,25.887,1192.0
2022-04-18T02:00:00+00:00,25.895,25.911,25.839,25.854,653.0
2022-04-18T02:30:00+00:00,25.854,25.88,25.82,25.825,841.0
2022-04-18T03:00:00+00:00,25.826999999999998,25.869,25.818,25.84,598.0
2022-04-18T03:30:00+00:00,25.839,25.866,25.817,25.855,331.0
2022-04-18T04:00:00+00:00,25.857,25.872,25.806,25.837,367.0
2022-04-18T04:30:00+00:00,25.838,25.838,25.773,25.816,424.0
2022-04-18T05:00:00+00:00,25.815,25.869,25.802,25.856,459.0
2022-04-18T05:30:00+00:00,25.855,25.894,25.745,25.772,1333.0
2022-04-18T06:00:00+00:00,25.771,25.851,25.739,25.84,933.0
2022-04-18T06:30:00+00:00,25.84,25.871,25.831,25.84,962.0
2022-04-18T07:00:00+00:00,25.84,25.872,25.828,25.868,790.0
2022-04-18T07:30:00+00:00,25.867,25.904,25.836,25.86,574.0
2022-04-18T08:00:00+00:00,25.858,25.898,25.845,25.892,602.0
2022-04-18T08:30:00+00:00,25.892,25.9,25.881,25.888,384.0
2022-04-18T09:00:00+00:00,25.89,25.927,25.86,25.907,525.0
2022-04-18T09:30:00+00:00,25.906,25.925,25.899,25.9,276.0
2022-04-18T10:00:00+00:00,25.9,25.93,25.878,25.892,498.0
2022-04-18T10:30:00+00:00,25.891,25.922,25.874,25.886,489.0
2022-04-18T11:00:00+00:00,25.886,25.91,25.869,25.881,704.0
2022-04-18T11:30:00+00:00,25.881,26.027,25.879,26.008,792.0
2022-04-18T12:00:00+00:00,26.02,26.165,26.007,26.142,1369.0
2022-04-18T12:30:00+00:00,26.149,26.218,26.075,26.126,1192.0
2022-04-18T13:00:00+00:00,26.123,26.162,26.019,26.047,1898.0
2022-04-18T13:30:00+00:00,26.045,26.098,25.911,26.054,2926.0
2022-04-18T14:00:00+00:00,26.054,26.147,26.042,26.13,1671.0
2022-04-18T14:30:00+00:00,26.128,26.14,25.914,25.931,1833.0
2022-04-18T15:00:00+00:00,25.931,26.041,25.915,26.041,1368.0
2022-04-18T15:30:00+00:00,26.041,26.073,25.974,26.054,679.0
2022-04-18T16:00:00+00:00,26.054,26.08,26.034,26.079,884.0
2022-04-18T16:30:00+00:00,26.08,26.081,25.993,26.029,906.0
2022-04-18T17:00:00+00:00,26.029,26.047,25.894,25.901,979.0
2022-04-18T17:30:00+00:00,25.902,25.932,25.838,25.847,1051.0
2022-04-18T18:00:00+00:00,25.846,25.849,25.793,25.833,1038.0
2022-04-18T18:30:00+00:00,25.833,25.894,25.808,25.891,532.0
2022-04-18T19:00:00+00:00,25.891,25.963,25.88,25.917,510.0
2022-04-18T19:30:00+00:00,25.915,25.915,25.844,25.852,394.0
2022-04-18T20:00:00+00:00,25.852,25.871,25.832,25.862,251.0
2022-04-18T20:30:00+00:00,25.858,25.871,25.842,25.859,278.0
2022-04-18T22:00:00+00:00,25.82,25.869,25.817,25.868,229.0
2022-04-18T22:30:00+00:00,25.867,25.877,25.847,25.855,209.0
2022-04-18T23:00:00+00:00,25.855,25.865,25.836,25.843,237.0
2022-04-18T23:30:00+00:00,25.841,25.872,25.824,25.86,287.0
2022-04-19T00:00:00+00:00,25.859,25.869,25.799,25.842,766.0
2022-04-19T00:30:00+00:00,25.842,25.861,25.8,25.816,548.0
2022-04-19T01:00:00+00:00,25.816,25.841,25.798000000000002,25.818,947.0
2022-04-19T01:30:00+00:00,25.819,25.89,25.811,25.88,922.0
2022-04-19T02:00:00+00:00,25.88,25.883,25.815,25.819,534.0
2022-04-19T02:30:00+00:00,25.817,25.828,25.792,25.818,663.0
2022-04-19T03:00:00+00:00,25.819,25.85,25.806,25.838,528.0
2022-04-19T03:30:00+00:00,25.841,25.883,25.835,25.875,387.0
2022-04-19T04:00:00+00:00,25.875,25.875,25.848,25.853,390.0
2022-04-19T04:30:00+00:00,25.854,25.856,25.799,25.809,499.0
2022-04-19T05:00:00+00:00,25.81,25.812,25.761,25.793,399.0
2022-04-19T05:30:00+00:00,25.793,25.819,25.73,25.757,941.0
2022-04-19T06:00:00+00:00,25.756,25.816,25.744,25.791,831.0
2022-04-19T06:30:00+00:00,25.79,25.805,25.77,25.782,616.0
2022-04-19T07:00:00+00:00,25.781,25.882,25.781,25.88,1085.0
2022-04-19T07:30:00+00:00,25.876,25.924,25.864,25.87,1116.0
2022-04-19T08:00:00+00:00,25.871,25.971,25.86,25.957,908.0
2022-04-19T08:30:00+00:00,25.955,25.964,25.863,25.867,1010.0
2022-04-19T09:00:00+00:00,25.865,25.875,25.8,25.808,1015.0
2022-04-19T09:30:00+00:00,25.808,25.89,25.804,25.888,764.0
2022-04-19T10:00:00+00:00,25.889,25.947,25.82,25.844,770.0
2022-04-19T10:30:00+00:00,25.844,25.918,25.829,25.917,741.0
2022-04-19T11:00:00+00:00,25.908,25.923000000000002,25.861,25.897,721.0
2022-04-19T11:30:00+00:00,25.897,25.953,25.884,25.945,817.0
2022-04-19T12:00:00+00:00,25.945,25.996,25.86,25.956,1421.0
2022-04-19T12:30:00+00:00,25.959,25.975,25.776,25.814,2337.0
2022-04-19T13:00:00+00:00,25.815,25.815,25.46,25.529,3135.0
2022-04-19T13:30:00+00:00,25.53,25.583,25.401,25.426,2955.0
2022-04-19T14:00:00+00:00,25.421,25.471,25.217,25.272,2305.0
2022-04-19T14:30:00+00:00,25.27,25.316,25.142,25.222,1916.0
2022-04-19T15:00:00+00:00,25.222,25.261,25.101,25.139,1766.0
2022-04-19T15:30:00+00:00,25.137,25.217,25.129,25.211,1291.0
2022-04-19T16:00:00+00:00,25.209,25.247,25.184,25.228,911.0
2022-04-19T16:30:00+00:00,25.231,25.294,25.227,25.274,545.0
2022-04-19T17:00:00+00:00,25.274,25.299,25.251,25.278,507.0
2022-04-19T17:30:00+00:00,25.279,25.285,25.243,25.252,522.0
2022-04-19T18:00:00+00:00,25.253,25.269,25.194,25.215,591.0
2022-04-19T18:30:00+00:00,25.215,25.255,25.193,25.224,560.0
2022-04-19T19:00:00+00:00,25.224,25.23,25.085,25.098,821.0
2022-04-19T19:30:00+00:00,25.096,25.181,25.052,25.164,884.0
2022-04-19T20:00:00+00:00,25.161,25.174,25.133,25.174,487.0
2022-04-19T20:30:00+00:00,25.173,25.178,25.155,25.171,266.0
2022-04-19T22:00:00+00:00,25.173,25.19,25.111,25.143,404.0
2022-04-19T22:30:00+00:00,25.142,25.148,25.106,25.126,449.0
2022-04-19T23:00:00+00:00,25.126,25.151,25.102,25.108,411.0
2022-04-19T23:30:00+00:00,25.106,25.125,25.083,25.099,413.0
2022-04-20T00:00:00+00:00,25.098,25.101,25.023,25.073,617.0
2022-04-20T00:30:00+00:00,25.073,25.086,25.046,25.071,483.0
2022-04-20T01:00:00+00:00,25.073,25.116,24.992,24.998,1073.0
2022-04-20T01:30:00+00:00,24.998,25.029,24.977,25.016,1001.0
2022-04-20T02:00:00+00:00,25.017,25.074,24.993,25.059,650.0
2022-04-20T02:30:00+00:00,25.059,25.09,25.027,25.087,647.0
2022-04-20T03:00:00+00:00,25.089,25.128,25.071,25.125,859.0
2022-04-20T03:30:00+00:00,25.124,25.126,25.069,25.08,664.0
2022-04-20T04:00:00+00:00,25.081,25.081,25.035,25.066,505.0
2022-04-20T04:30:00+00:00,25.064,25.066,25.025,25.04,305.0
2022-04-20T05:00:00+00:00,25.04,25.088,25.04,25.072,360.0
2022-04-20T05:30:00+00:00,25.072,25.113,25.036,25.04,710.0
2022-04-20T06:00:00+00:00,25.04,25.064,24.93,24.954,1256.0
2022-04-20T06:30:00+00:00,24.951999999999998,24.987,24.916,24.979,732.0
2022-04-20T07:00:00+00:00,24.979,25.026,24.94,25.002,981.0
2022-04-20T07:30:00+00:00,25.002,25.022,24.945,24.983,862.0
2022-04-20T08:00:00+00:00,24.983,24.984,24.888,24.904,760.0
2022-04-20T08:30:00+00:00,24.902,25.023,24.902,25.012,795.0
2022-04-20T09:00:00+00:00,25.012,25.024,24.973,24.99,673.0
2022-04-20T09:30:00+00:00,24.992,25.069,24.983,25.068,829.0
2022-04-20T10:00:00+00:00,25.065,25.194,25.065,25.162,916.0
2022-04-20T10:30:00+00:00,25.163,25.235,25.139,25.187,983.0
2022-04-20T11:00:00+00:00,25.184,25.257,25.182,25.24,964.0
2022-04-20T11:30:00+00:00,25.242,25.29,25.228,25.231,866.0
2022-04-20T12:00:00+00:00,25.23,25.243,25.067,25.078,1585.0
2022-04-20T12:30:00+00:00,25.078,25.105,25.012,25.086,1807.0
2022-04-20T13:00:00+00:00,25.085,25.113,25.011,25.025,1869.0
2022-04-20T13:30:00+00:00,25.025,25.166,24.998,25.098,2228.0
2022-04-20T14:00:00+00:00,25.098,25.165,25.081,25.117,1891.0
2022-04-20T14:30:00+00:00,25.113,25.2,25.109,25.134,1289.0
2022-04-20T15:00:00+00:00,25.139,25.191,25.091,25.115,1006.0
2022-04-20T15:30:00+00:00,25.118,25.153,25.063,25.086,661.0
2022-04-20T16:00:00+00:00,25.086,25.125,25.058,25.124,692.0
2022-04-20T16:30:00+00:00,25.124,25.165,25.113,25.164,435.0
2022-04-20T17:00:00+00:00,25.159,25.188,25.121,25.141,785.0
2022-04-20T17:30:00+00:00,25.141,25.193,25.132,25.157,745.0
2022-04-20T18:00:00+00:00,25.156,25.176,25.125,25.148,702.0
