ts,open,high,low,close,volume
2022-04-10T22:00:00+00:00,1944.61,1945.0,1943.27,1944.71,447.0
2022-04-11T00:00:00+00:00,1944.67,1947.79,1941.85,1944.35,5349.0
2022-04-11T02:00:00+00:00,1944.32,1946.24,1940.32,1942.92,6243.0
2022-04-11T04:00:00+00:00,1942.92,1945.44,1939.97,1945.37,5220.0
2022-04-11T06:00:00+00:00,1945.37,1946.95,1941.38,1945.84,10135.0
2022-04-11T08:00:00+00:00,1945.83,1959.33,1945.32,1958.15,9292.0
2022-04-11T10:00:00+00:00,1958.15,1961.65,1952.96,1960.68,8938.0
2022-04-11T12:00:00+00:00,1960.68,1969.88,1949.02,1951.29,16314.0
2022-04-11T14:00:00+00:00,1951.3,1954.45,1945.75,1951.41,12883.0
2022-04-11T16:00:00+00:00,1951.41,1951.59,1940.88,1946.9,8523.0
2022-04-11T18:00:00+00:00,1946.96,1954.61,1946.73,1953.76,6463.0
2022-04-11T20:00:00+00:00,1953.75,1955.82,1952.86,1953.63,1617.0
2022-04-11T22:00:00+00:00,1953.71,1954.57,1951.55,1952.84,2179.0
2022-04-12T00:00:00+00:00,1952.78,1955.17,1949.82,1955.06,6540.0
2022-04-12T02:00:00+00:00,1955.06,1959.18,1954.88,1959.07,5067.0
2022-04-12T04:00:00+00:00,1959.07,1960.42,1955.77,1956.62,4788.0
2022-04-12T06:00:00+00:00,1956.62,1959.52,1952.87,1953.32,7874.0
2022-04-12T08:00:00+00:00,1953.32,1955.14,1949.7,1953.18,7395.0
2022-04-12T10:00:00+00:00,1953.18,1957.47,1952.46,1956.63,6891.0
2022-04-12T12:00:00+00:00,1956.63,1973.08,1955.23,1961.38,16802.0
2022-04-12T14:00:00+00:00,1961.38,1978.58,1960.78,1970.62,14281.0
2022-04-12T16:00:00+00:00,1970.62,1975.94,1969.13,1969.28,11863.0
2022-04-12T18:00:00+00:00,1969.32,1969.76,1964.71,1968.99,7081.0
2022-04-12T20:00:00+00:00,1968.83,1968.83,1964.74,1966.48,1628.0
2022-04-12T22:00:00+00:00,1965.94,1967.91,1965.04,1965.89,1965.0
2022-04-13T00:00:00+00:00,1965.89,1969.52,1962.88,1969.28,6161.0
2022-04-13T02:00:00+00:00,1969.28,1972.23,1968.3,1969.94,5107.0
2022-04-13T04:00:00+00:00,1969.94,1973.59,1967.72,1972.13,3934.0
2022-04-13T06:00:00+00:00,1972.13,1972.81,1965.69,1971.13,8970.0
2022-04-13T08:00:00+00:00,1971.12,1979.18,1970.01,1977.71,7899.0
2022-04-13T10:00:00+00:00,1977.68,1980.17,1974.45,1978.01,8479.0
2022-04-13T12:00:00+00:00,1977.99,1980.66,1971.82,1977.26,15613.0
2022-04-13T14:00:00+00:00,1977.28,1981.43,1974.51,1980.93,12195.0
2022-04-13T16:00:00+00:00,1980.93,1981.54,1977.11,1978.68,6744.0
2022-04-13T18:00:00+00:00,1978.68,1980.17,1974.82,1978.09,5775.0
2022-04-13T20:00:00+00:00,1978.09,1978.17,1976.37,1978.16,1726.0
2022-04-13T22:00:00+00:00,1977.53,1979.17,1976.92,1977.11,2220.0
2022-04-14T00:00:00+00:00,1977.13,1979.87,1973.58,1979.69,5622.0
2022-04-14T02:00:00+00:00,1979.74,1980.35,1973.55,1973.68,5159.0
2022-04-14T04:00:00+00:00,1973.68,1975.62,1972.24,1972.48,4029.0
2022-04-14T06:00:00+00:00,1972.42,1978.37,1970.68,1975.5,7826.0
2022-04-14T08:00:00+00:00,1975.57,1976.0,1967.68,1969.14,7396.0
2022-04-14T10:00:00+00:00,1969.16,1978.9,1967.2,1977.27,8855.0
2022-04-14T12:00:00+00:00,1977.25,1979.85,1960.48,1962.16,15895.0
2022-04-14T14:00:00+00:00,1962.16,1972.69,1960.65,1966.77,14494.0
2022-04-14T16:00:00+00:00,1966.71,1975.03,1966.67,1972.06,9210.0
2022-04-14T18:00:00+00:00,1972.08,1974.79,1970.32,1971.62,5252.0
2022-04-14T20:00:00+00:00,1971.6,1973.59,1971.6,1973.37,867.0
2022-04-17T22:00:00+00:00,1972.17,1988.06,1970.96,1986.75,4488.0
2022-04-18T00:00:00+00:00,1987.0,1988.5,1983.31,1985.49,8678.0
2022-04-18T02:00:00+00:00,1985.49,1985.96,1982.57,1984.86,5166.0
2022-04-18T04:00:00+00:00,1984.86,1988.1,1983.36,1985.12,4784.0
2022-04-18T06:00:00+00:00,1985.05,1992.69,1983.6,1991.56,7118.0
2022-04-18T08:00:00+00:00,1991.48,1993.86,1990.02,1992.89,5063.0
2022-04-18T10:00:00+00:00,1992.89,1993.46,1987.73,1991.91,6034.0
2022-04-18T12:00:00+00:00,1991.91,1998.33,1989.01,1992.74,13626.0
2022-04-18T14:00:00+00:00,1992.69,1994.37,1982.82,1989.1,13157.0
2022-04-18T16:00:00+00:00,1989.1,1990.54,1977.67,1978.3,9509.0
2022-04-18T18:00:00+00:00,1978.26,1982.4,1976.24,1978.22,7973.0
2022-04-18T20:00:00+00:00,1978.21,1978.94,1976.62,1978.61,2421.0
2022-04-18T22:00:00+00:00,1977.75,1978.52,1976.26,1977.09,2291.0
2022-04-19T00:00:00+00:00,1977.15,1978.94,1974.84,1978.24,6973.0
2022-04-19T02:00:00+00:00,1978.25,1978.71,1975.83,1978.64,5590.0
2022-04-19T04:00:00+00:00,1978.68,1978.77,1972.73,1974.47,5665.0
2022-04-19T06:00:00+00:00,1974.42,1980.8,1973.76,1978.02,8874.0
2022-04-19T08:00:00+00:00,1978.09,1981.23,1975.47,1977.76,9243.0
2022-04-19T10:00:00+00:00,1977.76,1980.33,1974.75,1980.06,7914.0
2022-04-19T12:00:00+00:00,1980.05,1981.95,1957.31,1963.71,17715.0
2022-04-19T14:00:00+00:00,1963.73,1965.99,1950.37,1956.44,14912.0
2022-04-19T16:00:00+00:00,1956.42,1958.23,1954.3,1955.23,8048.0
2022-04-19T18:00:00+00:00,1955.23,1955.92,1943.66,1948.13,8139.0
2022-04-19T20:00:00+00:00,1948.12,1950.31,1947.23,1950.1,2103.0
2022-04-19T22:00:00+00:00,1950.11,1951.53,1947.87,1949.74,3760.0
2022-04-20T00:00:00+00:00,1949.73,1950.16,1942.75,1945.37,8111.0
2022-04-20T02:00:00+00:00,1945.27,1948.06,1942.64,1944.02,7928.0
2022-04-20T04:00:00+00:00,1944.02,1946.72,1940.63,1942.25,6063.0
2022-04-20T06:00:00+00:00,1942.35,1944.93,1939.33,1943.78,10405.0
2022-04-20T08:00:00+00:00,1943.78,1949.54,1940.2,1948.85,8991.0
2022-04-20T10:00:00+00:00,1948.87,1955.09,1948.59,1952.16,9585.0
2022-04-20T12:00:00+00:00,1952.16,1952.83,1943.9,1949.12,14733.0
2022-04-20T14:00:00+00:00,1949.12,1954.55,1949.06,1950.9,12285.0
2022-04-20T16:00:00+00:00,1950.97,1954.88,1949.34,1952.09,8316.0
2022-04-20T18:00:00+00:00,1952.1,1958.04,1951.01,1957.73,7135.0
2022-04-20T20:00:00+00:00,1957.76,1958.32,1954.96,1957.5,1641.0
2022-04-20T22:00:00+00:00,1957.19,1957.29,1954.65,1956.78,3044.0
2022-04-21T00:00:00+00:00,1956.78,1957.36,1953.39,1955.05,6782.0
2022-04-21T02:00:00+00:00,1955.05,1955.08,1950.3,1951.36,5602.0
2022-04-21T04:00:00+00:00,1951.36,1953.97,1949.86,1953.05,4697.0
2022-04-21T06:00:00+00:00,1953.13,1954.02,1949.66,1949.75,9393.0
2022-04-21T08:00:00+00:00,1949.75,1949.93,1942.7,1945.44,9257.0
2022-04-21T10:00:00+00:00,1945.44,1946.7,1936.65,1939.81,9702.0
2022-04-21T12:00:00+00:00,1939.79,1949.6,1937.52,1945.24,14479.0
2022-04-21T14:00:00+00:00,1945.29,1946.86,1937.88,1940.01,13726.0
2022-04-21T16:00:00+00:00,1939.98,1948.66,1938.29,1947.23,9778.0
2022-04-21T18:00:00+00:00,1947.24,1953.94,1943.06,1951.08,8070.0
2022-04-21T20:00:00+00:00,1951.06,1952.32,1950.99,1951.18,1653.0
2022-04-21T22:00:00+00:00,1951.27,1952.92,1950.22,1950.96,2528.0
2022-04-22T00:00:00+00:00,1950.96,1953.64,1948.51,1950.53,8230.0
2022-04-22T02:00:00+00:00,1950.53,1951.39,1945.9,1950.43,7005.0
2022-04-22T04:00:00+00:00,1950.42,1953.1,1949.73,1953.1,7095.0
2022-04-22T06:00:00+00:00,1953.07,1955.6,1950.98,1951.03,9802.0
2022-04-22T08:00:00+00:00,1950.88,1951.55,1941.38,1943.8,10188.0
2022-04-22T10:00:00+00:00,1943.8,1944.14,1930.75,1935.44,10490.0
2022-04-22T12:00:00+00:00,1935.44,1946.38,1929.59,1943.19,16365.0
2022-04-22T14:00:00+00:00,1943.1,1945.33,1926.51,1939.1,15307.0
