ts,open,high,low,close,volume
2026-05-29T19:25:00+00:00,4556.69172,4556.69172,4556.2238,4556.26596,0.0
2026-05-29T19:26:00+00:00,4556.30791,4556.30791,4555.4705,4555.74617,0.0
2026-05-29T19:27:00+00:00,4556.26306,4556.38587,4554.97859,4555.1525,0.0
2026-05-29T19:28:00+00:00,4555.28032,4556.63902,4555.28032,4556.50023,0.0
2026-05-29T19:29:00+00:00,4556.22886,4556.46116,4555.52638,4555.73809,0.0
2026-05-29T19:30:00+00:00,4556.11581,4556.11581,4555.39359,4555.44607,0.0
2026-05-29T19:31:00+00:00,4555.53976,4556.08435,4554.57714,4554.89328,0.0
2026-05-29T19:32:00+00:00,4555.47611,4555.47611,4554.14883,4554.30657,0.0
2026-05-29T19:33:00+00:00,4554.61812,4554.873,4554.38229,4554.83262,0.0
2026-05-29T19:34:00+00:00,4554.71467,4554.71467,4554.07416,4554.18821,0.0
2026-05-29T19:35:00+00:00,4554.35051,4554.35051,4553.56242,4553.7094,0.0
2026-05-29T19:36:00+00:00,4553.94888,4553.94888,4553.31937,4553.40393,0.0
2026-05-29T19:37:00+00:00,4553.54154,4553.90317,4552.47168,4552.79317,0.0
2026-05-29T19:38:00+00:00,4553.36154,4553.36154,4552.07575,4552.21758,0.0
2026-05-29T19:39:00+00:00,4552.50024,4552.74106,4552.49021,4552.74106,0.0
2026-05-29T19:40:00+00:00,4552.67322,4552.83232,4552.48522,4552.50303,0.0
2026-05-29T19:41:00+00:00,4552.58429,4552.7729,4552.58429,4552.7729,0.0
2026-05-29T19:42:00+00:00,4552.66059,4553.35829,4552.24412,4553.12867,0.0
2026-05-29T19:43:00+00:00,4552.78648,4554.03848,4552.06455,4553.76458,0.0
2026-05-29T19:44:00+00:00,4553.36391,4553.36391,4551.66136,4551.80337,0.0
2026-05-29T19:45:00+00:00,4552.02094,4552.02836,4551.32914,4551.49412,0.0
2026-05-29T19:46:00+00:00,4551.75865,4551.75865,4551.24704,4551.28732,0.0
2026-05-29T19:47:00+00:00,4551.35025,4551.35025,4551.03991,4551.11843,0.0
2026-05-29T19:48:00+00:00,4551.14766,4551.24704,4550.92519,4551.24184,0.0
2026-05-29T19:49:00+00:00,4551.15938,4551.94106,4549.51745,4549.9723,0.0
